1,9.35808E-08,1.43856E-07,1.0328E-07,2.10657E-07,8.96864E-08,6.35733E-08,4.5843E-08,9.09767E-08,7.3566E-08,2.85489E-08,1.41041E-07,7.70575E-08,1.14512E-07,2.27706E-08,8.09572E-08,2.10157E-07,1.31734E-07,4.83478E-08,8.35477E-08,2.9643E-07,6.86491E-07,1.40086E-07,1.57334E-07,2.30606E-07,3.38619E-07,5.60987E-07,4.09353E-07,4.35643E-07,2.01507E-07,1.10747E-06,8.18598E-07
241,0.382581504,0.405884677,0.420787612,0.494083003,0.470925062,0.47957047,0.49835872,0.562848399,0.568154354,0.537997034,0.668000308,0.652887266,0.712388334,0.637228982,0.736494994,0.792815956,0.782970903,0.770759448,0.81423292,0.879735345,0.907028604,0.882842046,0.905076695,0.92352576,0.944777788,0.953443575,0.960098791,0.966068235,0.961819986,0.978834057,0.981916392
242,0.386065806,0.409421215,0.424494107,0.497991001,0.474945165,0.483722073,0.502684901,0.567228722,0.572607325,0.542612839,0.672383975,0.657442692,0.716765734,0.642119263,0.740894467,0.796699929,0.787029261,0.775138678,0.818185953,0.882750078,0.909519423,0.885957187,0.90784098,0.925911038,0.946683222,0.955095856,0.961619174,0.967423777,0.963360421,0.979747048,0.982745652
243,0.389556492,0.412962188,0.428204633,0.501896571,0.478965653,0.487873635,0.507009444,0.571599544,0.577050081,0.547222535,0.676743519,0.661975329,0.721111191,0.646987599,0.745256614,0.800540626,0.791043901,0.779472066,0.822087687,0.885711838,0.911960816,0.889014527,0.910546841,0.928240397,0.948537232,0.956701367,0.963092898,0.968735175,0.96485088,0.980626844,0.983542681
244,0.393053318,0.416507342,0.431918899,0.505799381,0.482986158,0.492024749,0.51133189,0.575960394,0.581482124,0.551825556,0.681078478,0.666484642,0.725424257,0.651833299,0.749580987,0.804337844,0.795014549,0.7837592,0.82593794,0.888620887,0.914353222,0.892014356,0.913194768,0.930514486,0.950340643,0.958260955,0.964520912,0.970003419,0.966292435,0.981474357,0.984308438
245,0.396556037,0.420056422,0.435636613,0.509699101,0.487006315,0.496175009,0.515651777,0.580310802,0.585902957,0.556421338,0.685388402,0.670970108,0.729704498,0.656655684,0.753867156,0.808091397,0.79894095,0.787999688,0.829736553,0.891477504,0.916697091,0.894956988,0.915785271,0.932733967,0.952094291,0.959775469,0.965904164,0.971229497,0.967686157,0.982290485,0.985043867
246,0.4000644,0.423609173,0.439357483,0.513595401,0.491025756,0.500324011,0.519968645,0.584650303,0.590312088,0.56100932,0.689672848,0.675431209,0.73395149,0.661454084,0.758114704,0.811801115,0.802822863,0.792193159,0.833483391,0.894281986,0.918992887,0.89784276,0.918318877,0.934899519,0.953799014,0.961245761,0.967243603,0.972414389,0.969033116,0.983076114,0.985749898
247,0.40357816,0.427165339,0.443081215,0.517487954,0.495044114,0.504471349,0.524282038,0.588978432,0.59470903,0.565588944,0.693931381,0.679867439,0.738164824,0.666227837,0.762323233,0.815466846,0.806660071,0.796339265,0.83717834,0.897034649,0.921241083,0.900672028,0.920796133,0.93701183,0.955455657,0.962672682,0.968540174,0.973559071,0.97033438,0.983832119,0.986427444
248,0.407097067,0.430724665,0.446807517,0.521376431,0.499061024,0.508616619,0.528591496,0.593294732,0.599093296,0.570159651,0.698163578,0.6842783,0.742344104,0.670976292,0.766492358,0.819088454,0.810452369,0.800437678,0.840821311,0.899735823,0.923442165,0.903445169,0.923217603,0.939071604,0.957065072,0.964057086,0.96979482,0.974664515,0.971591013,0.984559359,0.987077402
249,0.410620871,0.434286893,0.450536095,0.525260508,0.503076119,0.512759417,0.532896563,0.597598746,0.603464407,0.57472089,0.702369024,0.688663303,0.746488947,0.675698809,0.770621713,0.822665819,0.814199575,0.804488093,0.844412234,0.902385856,0.925596628,0.90616258,0.925583869,0.941079556,0.958628111,0.965399823,0.971008482,0.975731683,0.972804076,0.985258683,0.987700654
250,0.414149321,0.437851766,0.454266656,0.529139861,0.507089035,0.516899341,0.537196783,0.601890023,0.607821886,0.579272108,0.706547312,0.693021969,0.750598981,0.680394757,0.774710947,0.826198839,0.817901521,0.808490226,0.847951063,0.904985111,0.927704977,0.908824677,0.927895528,0.943036409,0.960145631,0.966701745,0.972182094,0.976761532,0.973974625,0.985930924,0.988298064
251,0.417682165,0.441419029,0.457998905,0.533014165,0.511099408,0.521035988,0.541491704,0.606168116,0.612165261,0.583812758,0.710698046,0.697353828,0.754673849,0.685063516,0.778759725,0.829687427,0.821558059,0.812443813,0.851437774,0.907533966,0.929767726,0.911431896,0.930153192,0.944942898,0.961618491,0.9679637,0.973316589,0.97775501,0.975103708,0.986576901,0.988870481
252,0.421219151,0.444988423,0.461732549,0.536883101,0.515106874,0.525168957,0.545780872,0.610432581,0.616494065,0.588342296,0.71482084,0.701658422,0.758713208,0.689704478,0.782767728,0.833131512,0.825169058,0.816348615,0.854872363,0.910032815,0.931785399,0.91398469,0.932357488,0.946799769,0.963047552,0.969186534,0.97441289,0.978713055,0.97619237,0.98719742,0.989418736
253,0.424760025,0.448559692,0.465467293,0.540746348,0.519111071,0.529297848,0.550063836,0.614682978,0.620807834,0.59286018,0.718915315,0.705935299,0.762716726,0.694317043,0.786734654,0.836531039,0.828734405,0.820204412,0.858254851,0.912482065,0.933758528,0.916483529,0.934509057,0.948607772,0.964433675,0.970371092,0.975471919,0.979636599,0.977241646,0.987793272,0.989943644
254,0.428304536,0.452132578,0.469202842,0.544603587,0.523111637,0.533422262,0.554340147,0.618918874,0.625106111,0.597365872,0.722981106,0.71018402,0.766684086,0.698900627,0.790660219,0.839885971,0.832254003,0.824011005,0.861585275,0.914882138,0.93568765,0.9189289,0.936608554,0.950367668,0.96577772,0.971518212,0.976494586,0.980526561,0.978252562,0.988365234,0.990446
255,0.431852429,0.455706822,0.472938904,0.548454503,0.527108211,0.537541801,0.558609359,0.623139837,0.629388442,0.601858841,0.727017854,0.714404157,0.770614985,0.703454653,0.794544152,0.843196284,0.835727775,0.827768219,0.864863696,0.917233467,0.937573314,0.921321307,0.938656645,0.952080224,0.967080548,0.97262873,0.977481796,0.981383851,0.979226136,0.988914067,0.990926585
256,0.435403449,0.459282169,0.476675183,0.55229878,0.531100435,0.541656068,0.562871025,0.627345441,0.63365438,0.606338555,0.731025213,0.718595289,0.774509132,0.707978561,0.798386201,0.84646197,0.839155658,0.831475896,0.868090196,0.9195365,0.939416072,0.923661268,0.940654008,0.953746213,0.968343019,0.973703476,0.978434448,0.982209368,0.980163377,0.989440517,0.991386161
257,0.438957342,0.46285836,0.480411386,0.556136106,0.53508795,0.54576467,0.567124704,0.631535266,0.637903481,0.61080449,0.735002844,0.722757007,0.778366249,0.712471797,0.80218613,0.849683039,0.842537608,0.835133904,0.871264876,0.921791696,0.941216483,0.925949318,0.942601331,0.955366412,0.969565988,0.974743275,0.979353429,0.983004,0.981065283,0.989945315,0.991825472
258,0.442513853,0.466435138,0.484147219,0.55996617,0.539070399,0.549867212,0.571369953,0.635708896,0.642135307,0.615256125,0.73895042,0.726888915,0.782186074,0.716933825,0.805943718,0.852859513,0.845873597,0.838742129,0.874387857,0.923999527,0.942975114,0.928186005,0.944499313,0.956941604,0.97075031,0.975748946,0.980239619,0.983768621,0.981932839,0.990429179,0.992245245
259,0.446072726,0.470012246,0.487882389,0.563788661,0.543047426,0.553963303,0.575606335,0.639865918,0.646349428,0.619692944,0.742867624,0.730990623,0.785968356,0.721364118,0.809658762,0.855991431,0.849163616,0.842300478,0.877459279,0.926160475,0.944692534,0.93037189,0.946348662,0.958472576,0.971896835,0.976721302,0.981093887,0.984504097,0.98276702,0.990892809,0.992646191
260,0.449633705,0.473589427,0.491616603,0.567603274,0.547018679,0.558052552,0.579833414,0.644005928,0.650545415,0.624114434,0.746754149,0.735061756,0.78971286,0.725762163,0.813331075,0.859078845,0.852407669,0.84580888,0.880479304,0.928275033,0.94636932,0.932507547,0.948150096,0.959960118,0.973006411,0.977661149,0.981917094,0.985211276,0.983568789,0.99133689,0.993029
261,0.453196535,0.477166423,0.495349568,0.571409704,0.550983805,0.562134573,0.584050757,0.648128524,0.654722848,0.628520089,0.750609699,0.739101947,0.793419361,0.73012746,0.816960485,0.862121824,0.855605779,0.849267283,0.883448109,0.930343704,0.948006052,0.934593563,0.949904337,0.961405021,0.974079878,0.978569285,0.982710088,0.985890999,0.984339095,0.991762093,0.993394347
262,0.45676096,0.480742979,0.499080992,0.575207647,0.554942452,0.566208979,0.588257933,0.65223331,0.658881312,0.632909408,0.754433986,0.743110842,0.797087651,0.73445952,0.820546839,0.86512045,0.858757984,0.852675657,0.886365893,0.932367002,0.949603314,0.936630537,0.951612119,0.962808081,0.975118074,0.979446502,0.983473708,0.986544088,0.985078875,0.992169073,0.993742889
263,0.460326724,0.484318838,0.502810583,0.578996802,0.558894273,0.570275386,0.592454515,0.656319896,0.663020399,0.637281894,0.758226735,0.747088097,0.800717535,0.738757871,0.824089997,0.868074819,0.861864337,0.856033991,0.889232871,0.934345448,0.951161693,0.938619077,0.953274178,0.96417009,0.976121831,0.98029358,0.984208781,0.987171355,0.985789051,0.992558468,0.994075266
264,0.463893569,0.487893744,0.50653805,0.582776872,0.562838919,0.574333412,0.596640078,0.660387898,0.667139703,0.641637057,0.761987681,0.751033378,0.804308828,0.743022051,0.827589837,0.870985041,0.86492491,0.859342295,0.892049277,0.936279574,0.95268178,0.940559804,0.954891259,0.965491846,0.977091972,0.981111295,0.984916122,0.987773597,0.98647053,0.992930902,0.9943921
265,0.467461241,0.491467442,0.510263102,0.586547561,0.566776046,0.578382679,0.6008142,0.664436936,0.67123883,0.64597441,0.765716567,0.754946364,0.807861364,0.747251613,0.831046252,0.873851242,0.867939787,0.862600597,0.894815362,0.938169917,0.954164168,0.942453346,0.956464109,0.966774144,0.978029316,0.981900412,0.985596535,0.988351597,0.987124207,0.993286985,0.994693996
266,0.471029482,0.495039677,0.51398545,0.590308575,0.57070531,0.582422807,0.604976465,0.668466637,0.675317388,0.650293474,0.76941315,0.758826745,0.811374986,0.751446124,0.834459151,0.876673558,0.87090907,0.865808945,0.897531393,0.940017026,0.955609452,0.944300341,0.957993482,0.968017777,0.978934674,0.982661685,0.986250811,0.988906124,0.987750959,0.99362731,0.994981542
267,0.474598036,0.498610194,0.517704806,0.594059622,0.574626371,0.586453424,0.609126457,0.672476633,0.679374993,0.654593775,0.773077194,0.762674221,0.814849552,0.755605164,0.837828461,0.87945214,0.873832872,0.868967409,0.900197657,0.941821454,0.95701823,0.946101435,0.959480134,0.969223539,0.979808849,0.983395862,0.986879728,0.989437931,0.988351649,0.993952454,0.995255309
268,0.478166648,0.50217874,0.521420879,0.597800415,0.57853889,0.590474157,0.613263765,0.676466563,0.683411267,0.658874846,0.776708477,0.766488505,0.818284934,0.759728328,0.841154121,0.882187153,0.876711327,0.872076074,0.902814452,0.94358376,0.9583911,0.947857284,0.960924825,0.97039222,0.980652636,0.984103677,0.987484051,0.989947759,0.988927125,0.99426298,0.995515851
269,0.481735061,0.50574506,0.525133385,0.601530667,0.582442528,0.594484636,0.617387981,0.680436071,0.687425839,0.663136226,0.780306785,0.770269321,0.821681016,0.763815223,0.844436088,0.884878772,0.879544577,0.875135046,0.905382097,0.945304513,0.95972866,0.949568548,0.962328315,0.97152461,0.98146682,0.984785858,0.988064534,0.990436331,0.989478217,0.994559437,0.995763707
270,0.48530302,0.509308904,0.528842035,0.605250094,0.586336953,0.598484495,0.621498702,0.684384807,0.691418344,0.667377458,0.783871914,0.774016403,0.825037695,0.767865473,0.847674334,0.887527188,0.882332783,0.878144449,0.907900922,0.946984283,0.961031512,0.951235894,0.963691369,0.972621492,0.982252181,0.985443119,0.988621915,0.990904357,0.990005742,0.994842357,0.995999399
271,0.488870269,0.512870018,0.532546544,0.608958417,0.590221832,0.602473371,0.625595528,0.688312428,0.695388425,0.671598094,0.787403674,0.777729497,0.828354882,0.771878714,0.850868845,0.890132602,0.885076117,0.881104425,0.910371275,0.948623649,0.962300255,0.952859997,0.96501475,0.973683649,0.983009485,0.986076166,0.989156919,0.991352532,0.990510496,0.995112259,0.99622343
272,0.492436553,0.516428152,0.536246629,0.612655357,0.594096836,0.606450902,0.629678062,0.692218597,0.699335731,0.675797693,0.790901882,0.781408363,0.831632502,0.775854597,0.854019625,0.892695226,0.887774767,0.884015133,0.912793516,0.950223192,0.963535489,0.954441534,0.966299223,0.974711858,0.983739492,0.986685691,0.989670259,0.991781534,0.990993262,0.995369646,0.996436291
273,0.496001617,0.519983055,0.539942006,0.616340639,0.597961637,0.61041673,0.633745912,0.696102983,0.703259918,0.679975819,0.794366366,0.785052769,0.834870491,0.779792788,0.857126689,0.895215287,0.890428933,0.886876751,0.915168022,0.951783498,0.964737812,0.955981189,0.967545552,0.975706892,0.984442949,0.987272377,0.990162632,0.992192028,0.991454806,0.995615007,0.996638456
274,0.499565208,0.523534477,0.543632393,0.62001399,0.601815911,0.614370501,0.637798691,0.699965262,0.707160649,0.684132044,0.797796967,0.788662497,0.838068799,0.783692968,0.86019007,0.89769302,0.893038829,0.889689474,0.917495181,0.953305159,0.965907823,0.957479649,0.968754502,0.976669516,0.985120594,0.987836896,0.990634722,0.992584663,0.991895876,0.995848817,0.996830384
275,0.50312707,0.527082171,0.547317509,0.623675142,0.605659337,0.618311863,0.641836016,0.703805116,0.711037594,0.688265946,0.801193534,0.792237339,0.841227387,0.787554831,0.863209815,0.900128673,0.895604681,0.892453512,0.919775394,0.954788766,0.967046119,0.958937605,0.969926833,0.977600494,0.985773155,0.988379906,0.991087199,0.992960071,0.992317203,0.996071537,0.997012516
276,0.506686951,0.530625887,0.550997075,0.627323828,0.609491595,0.622240468,0.645857506,0.707622233,0.714890431,0.692377111,0.804555926,0.795777099,0.844346231,0.791378086,0.866185983,0.902522505,0.898126727,0.895169094,0.922009077,0.956234917,0.968153294,0.96035575,0.971063306,0.978500581,0.986401349,0.988902057,0.99152072,0.993318871,0.992719501,0.996283613,0.997185282
277,0.510244597,0.53416538,0.554670812,0.630959784,0.613312369,0.626155972,0.649862788,0.71141631,0.718718845,0.696465133,0.807884015,0.799281593,0.847425319,0.795162458,0.869118651,0.904874784,0.90060522,0.897836463,0.924196655,0.95764421,0.969229942,0.961734779,0.972164678,0.979370525,0.987005881,0.989403983,0.991935924,0.993661667,0.993103468,0.996485479,0.997349096
278,0.513799757,0.537700404,0.558338443,0.63458275,0.617121346,0.630058033,0.653851491,0.715187047,0.722522528,0.700529612,0.811177682,0.802750648,0.850464651,0.798907686,0.872007907,0.90718579,0.903040421,0.900455879,0.926338567,0.959017245,0.970276652,0.963075391,0.973231706,0.980211069,0.987587445,0.98988631,0.99233344,0.993989045,0.993469783,0.996677553,0.997504356
279,0.517352178,0.541230714,0.561999694,0.63819247,0.620918216,0.633946313,0.657823251,0.718934153,0.726301179,0.704570156,0.814436817,0.806184102,0.853464238,0.802613523,0.874853854,0.909455812,0.905432607,0.903027617,0.928435263,0.960354625,0.971294014,0.964378284,0.974265138,0.981022946,0.988146722,0.990349649,0.99271388,0.994301579,0.99381911,0.996860242,0.997651448
280,0.52090161,0.544756066,0.56565429,0.641788688,0.624702672,0.637820478,0.661777705,0.722657346,0.730054505,0.708586381,0.817661322,0.809581807,0.856424104,0.806279737,0.877656609,0.911685148,0.907782062,0.905551966,0.930487202,0.961656952,0.972282612,0.965644156,0.975265723,0.981806885,0.988684385,0.9907946,0.993077843,0.994599825,0.994152095,0.99703394,0.997790744
281,0.524447803,0.548276218,0.569301959,0.645371154,0.62847441,0.641680198,0.6657145,0.726356346,0.733782221,0.71257791,0.820851109,0.812943623,0.859344287,0.809906112,0.880416301,0.913874106,0.910089084,0.908029232,0.932494855,0.962924831,0.973243027,0.966873707,0.976234203,0.982563603,0.989201092,0.99122175,0.993425913,0.994884328,0.994469366,0.997199025,0.997922602
282,0.527990506,0.551790929,0.57294243,0.648939621,0.632233128,0.645525146,0.669633283,0.730030883,0.737484049,0.716544376,0.8240061,0.816269423,0.862224834,0.813492445,0.883133074,0.916023005,0.91235398,0.910459732,0.934458703,0.964158865,0.974175838,0.968067636,0.977171316,0.983293811,0.98969749,0.991631677,0.993758661,0.995155614,0.994771535,0.997355867,0.998047365
283,0.531529472,0.555299959,0.576575435,0.652493843,0.63597853,0.649355,0.67353371,0.733680694,0.74115972,0.720485418,0.827126227,0.819559091,0.865065805,0.81703855,0.885807083,0.918132169,0.914577069,0.9128438,0.936379234,0.965359658,0.975081618,0.96922664,0.978077794,0.983998211,0.990174212,0.992024942,0.994076641,0.995414196,0.995059198,0.997504819,0.998165367
284,0.535064452,0.558803069,0.580200706,0.656033581,0.63971032,0.653169441,0.67741544,0.737305523,0.744808969,0.724400682,0.830211431,0.822812525,0.867867272,0.820544253,0.888438498,0.920201932,0.916758678,0.915181781,0.938256947,0.966527813,0.975960939,0.970351417,0.978954363,0.984677495,0.990631882,0.992402097,0.994380395,0.995660574,0.995332933,0.997646225,0.998276927
285,0.5385952,0.562300023,0.583817977,0.659558597,0.643428209,0.656968153,0.681278137,0.74090512,0.748431543,0.728289825,0.833261666,0.826029629,0.870629317,0.824009396,0.891027498,0.922232638,0.918899145,0.917474035,0.940092349,0.967663934,0.976814364,0.971442659,0.979801743,0.985332347,0.991071109,0.99276368,0.994670451,0.99589523,0.995593301,0.997780417,0.998382351
286,0.542121469,0.565790582,0.587426985,0.663068655,0.647131908,0.660750827,0.685121473,0.744479242,0.752027195,0.732152512,0.836276892,0.829210323,0.873352034,0.827433838,0.893574277,0.924224637,0.920998817,0.919720932,0.941885954,0.968768621,0.977642457,0.972501059,0.980620649,0.98596344,0.99149249,0.993110219,0.994947323,0.996118636,0.995840848,0.997907712,0.998481935
287,0.545643016,0.569274515,0.591027468,0.666563527,0.650821134,0.664517157,0.688945121,0.748027655,0.755595686,0.735988413,0.839257082,0.832354536,0.876035527,0.830817447,0.89607904,0.926178286,0.92305805,0.921922857,0.943638284,0.969842473,0.978445771,0.973527308,0.981411786,0.986571438,0.991896611,0.993442227,0.995211509,0.996331245,0.996076103,0.998028421,0.998575964
288,0.549159596,0.572751586,0.594619166,0.670042984,0.654495606,0.668266839,0.692748763,0.751550131,0.759136785,0.73979721,0.842202217,0.835462209,0.878679914,0.834160112,0.898542003,0.92809395,0.925077208,0.924080204,0.945349867,0.970886088,0.97922486,0.974522089,0.982175853,0.987156995,0.992284043,0.993760205,0.995463497,0.996533501,0.996299578,0.998142839,0.998664707
289,0.552670966,0.576221565,0.598201821,0.673506803,0.658155048,0.671999576,0.696532087,0.755046449,0.762650268,0.743578592,0.845112289,0.838533292,0.881285319,0.837461732,0.900963396,0.929972,0.927056665,0.92619338,0.947021239,0.971900061,0.979980269,0.975486087,0.982913543,0.987720755,0.992655347,0.994064645,0.995703757,0.996725831,0.99651177,0.998251254,0.998748428
290,0.556176885,0.579684221,0.601775178,0.676954764,0.661799186,0.675715075,0.700294783,0.758516395,0.76613592,0.747332257,0.847987297,0.841567748,0.883851881,0.840722222,0.903343456,0.931812816,0.9289968,0.928262802,0.948652941,0.972884986,0.980712537,0.976419979,0.983625538,0.988263351,0.993011069,0.994356024,0.995932749,0.99690865,0.996713161,0.998353939,0.998827377
291,0.559677112,0.583139326,0.605338982,0.680386649,0.665427752,0.679413046,0.70403655,0.761959764,0.769593533,0.751057912,0.850827253,0.84456555,0.886379746,0.843941511,0.905682434,0.933616781,0.930898003,0.930288899,0.950245519,0.97384145,0.9814222,0.977324438,0.984312514,0.988785406,0.993351744,0.994634806,0.996150918,0.997082358,0.996904216,0.998451161,0.998901793
292,0.563171408,0.586586653,0.608892982,0.683802248,0.66904048,0.683093205,0.707757092,0.765376356,0.773022909,0.754755272,0.853632176,0.847526683,0.888869072,0.847119542,0.90798059,0.935384286,0.932760669,0.932272108,0.951799526,0.97477004,0.982109787,0.978200134,0.984975137,0.989287532,0.993677894,0.994901447,0.996358697,0.997247345,0.997085386,0.998543175,0.998971907
293,0.566659536,0.590025977,0.612436928,0.68720135,0.672637108,0.686755273,0.711456117,0.768765981,0.776423856,0.75842406,0.856402094,0.85045114,0.891320026,0.850256274,0.910238195,0.937115728,0.934585202,0.934212876,0.953315518,0.97567134,0.982775819,0.979047731,0.985614066,0.989770329,0.993990028,0.995156387,0.996556503,0.997403984,0.997257105,0.998630226,0.999037939
294,0.570141258,0.593457074,0.615970574,0.690583749,0.676217378,0.690398974,0.715133343,0.772128454,0.77979619,0.76206401,0.859137046,0.853338926,0.893732784,0.853351678,0.91245553,0.938811507,0.936372009,0.93611166,0.954794054,0.976545927,0.983420814,0.979867886,0.986229949,0.990234388,0.994288644,0.995400057,0.996744744,0.99755264,0.997419796,0.998712549,0.9991001
295,0.57361634,0.596879722,0.619493673,0.693949245,0.679781038,0.694024037,0.718788489,0.775463599,0.783139736,0.765674864,0.861837078,0.856190058,0.896107534,0.856405739,0.914632884,0.94047203,0.938121507,0.937968925,0.9562357,0.977394376,0.984045282,0.980661252,0.986823425,0.990680287,0.994574225,0.995632876,0.996923813,0.997693661,0.997573863,0.998790372,0.999158592
296,0.577084548,0.600293702,0.623005985,0.69729764,0.683327836,0.697630197,0.722421284,0.778771246,0.786454328,0.769256372,0.864502247,0.859004562,0.89844447,0.859418457,0.916770559,0.942097709,0.939834118,0.939785144,0.957641022,0.978217257,0.984649726,0.981428475,0.987395124,0.991108595,0.994847243,0.995855249,0.997094092,0.997827387,0.997719698,0.998863911,0.999213607
297,0.580545649,0.603698794,0.626507267,0.700628738,0.686857528,0.701217192,0.726031462,0.782051232,0.789739805,0.772808294,0.867132617,0.861782472,0.900743798,0.862389844,0.918868862,0.943688958,0.941510268,0.941560798,0.95901059,0.979015136,0.985234643,0.982170194,0.987945666,0.991519869,0.995108159,0.996067573,0.997255949,0.997954143,0.99785768,0.998933375,0.999265329
298,0.583999413,0.607094783,0.629997283,0.703942351,0.690369871,0.704784767,0.729618761,0.785303405,0.792996016,0.776330399,0.869728262,0.864523836,0.90300573,0.865319927,0.920928111,0.945246198,0.94315039,0.943296376,0.960344978,0.979788572,0.985800523,0.982887042,0.988475661,0.991914652,0.99535742,0.996270232,0.99740974,0.998074244,0.997988173,0.998998964,0.999313935
299,0.58744561,0.610481454,0.633475796,0.707238291,0.693864629,0.70833267,0.733182928,0.788527615,0.796222819,0.779822464,0.872289263,0.867228709,0.90523049,0.868208747,0.922948633,0.946769852,0.94475492,0.944992373,0.961644759,0.980538122,0.98634785,0.983579644,0.98898571,0.99229348,0.995595462,0.996463598,0.997555812,0.998187993,0.998111527,0.999060871,0.999359591
300,0.590884012,0.613858594,0.636942574,0.710516375,0.697341568,0.711860655,0.736723716,0.791723724,0.799420078,0.783284277,0.874815712,0.869897158,0.907418307,0.871056355,0.924930761,0.948260348,0.946324301,0.946649291,0.962910511,0.981264334,0.9868771,0.984248618,0.989476402,0.992656874,0.995822708,0.996648035,0.997694498,0.998295682,0.99822808,0.999119278,0.99940246
301,0.594314394,0.617225993,0.640397387,0.713776427,0.700800459,0.71536848,0.740240882,0.794891599,0.802587666,0.786715633,0.877307706,0.872529258,0.909569421,0.873862819,0.926874838,0.949718114,0.947858979,0.948267637,0.964142809,0.981967754,0.987388742,0.984894576,0.989948317,0.993005346,0.996039569,0.996823892,0.997826119,0.998397592,0.998338158,0.999174363,0.999442692
302,0.59773653,0.620583442,0.643840007,0.717018269,0.704241077,0.718855911,0.743734193,0.798031116,0.805725464,0.790116338,0.879765353,0.875125094,0.911684078,0.876628217,0.928781213,0.951143585,0.949359404,0.949847925,0.965342232,0.982648918,0.987883239,0.98551812,0.990402024,0.993339395,0.996246447,0.996991512,0.997950987,0.998493995,0.998442073,0.999226293,0.999480433
303,0.601150199,0.623930735,0.647270208,0.720241733,0.707663202,0.722322715,0.747203418,0.801142155,0.80883336,0.793486205,0.882188767,0.877684761,0.913762532,0.87935264,0.930650244,0.952537197,0.950826029,0.951390674,0.966509359,0.983308361,0.988361044,0.986119844,0.990838081,0.99365951,0.996443729,0.997151224,0.998069401,0.99858515,0.998540124,0.99927523,0.999515823
304,0.604555178,0.627267665,0.650687767,0.72344665,0.711066618,0.725768666,0.750648336,0.804224607,0.811911252,0.79682506,0.884578072,0.880208363,0.915805046,0.882036194,0.932482294,0.953899386,0.952259311,0.952896407,0.967644767,0.983946607,0.988822605,0.986700335,0.991257036,0.993966168,0.996631792,0.997303347,0.998181651,0.998671307,0.998632602,0.999321328,0.999548993
305,0.607951249,0.630594033,0.654092466,0.726632858,0.714451113,0.729193545,0.754068731,0.807278369,0.814959045,0.800132733,0.886933397,0.882696013,0.917811889,0.884678994,0.934277734,0.955230595,0.95365971,0.954365652,0.968749035,0.984564177,0.989268363,0.987260172,0.991659426,0.994259833,0.996811003,0.997448192,0.998288017,0.998752707,0.998719781,0.999364734,0.999580068
306,0.611338194,0.633909635,0.657484087,0.729800199,0.71781648,0.732597135,0.757464394,0.810303345,0.81797665,0.803409067,0.889254882,0.885147833,0.919783336,0.88728117,0.936036942,0.956531265,0.955027688,0.95579894,0.969822739,0.985161583,0.989698751,0.987799924,0.992045778,0.994540961,0.996981715,0.997586059,0.998388765,0.998829582,0.998801929,0.99940559,0.999609168
307,0.614715797,0.637214276,0.660862416,0.732948516,0.721162517,0.735979226,0.760835122,0.813299446,0.820963989,0.806653913,0.891542671,0.887563954,0.921719671,0.889842862,0.937760299,0.957801839,0.956363711,0.957196806,0.970866456,0.985739333,0.990114192,0.98832015,0.992416606,0.994809993,0.997144273,0.997717237,0.998484156,0.998902151,0.9988793,0.99944403,0.999636406
308,0.618083846,0.640507757,0.66422724,0.736077661,0.724489024,0.739339613,0.764180718,0.816266592,0.82392099,0.809867131,0.893796917,0.889944515,0.923621183,0.892364222,0.939448196,0.959042763,0.957668245,0.958559789,0.97188076,0.986297926,0.990515105,0.988821405,0.992772416,0.995067364,0.997299009,0.997842008,0.998574438,0.998970629,0.998952137,0.999480183,0.999661891
309,0.621442127,0.643789887,0.667578353,0.739187484,0.727795808,0.742678096,0.767500994,0.819204709,0.826847589,0.81304859,0.896017781,0.892289665,0.925488169,0.894845414,0.941101025,0.960254482,0.958941759,0.959888429,0.972866224,0.986837855,0.990901899,0.989304229,0.9931137,0.995313491,0.997446246,0.997960641,0.998659851,0.999035218,0.999020675,0.99951417,0.999685723
310,0.624790431,0.647060472,0.670915546,0.742277845,0.73108268,0.745994482,0.770795767,0.822113728,0.829743731,0.816198169,0.898205429,0.894599558,0.927320929,0.897286614,0.942719187,0.961437443,0.960184722,0.96118327,0.973823418,0.987359605,0.991274978,0.989769156,0.993440942,0.995548787,0.997586296,0.998073399,0.998740626,0.999096115,0.999085138,0.999546109,0.999708002
311,0.62812855,0.650319323,0.674238619,0.745348604,0.734349455,0.749288581,0.774064859,0.824993592,0.832609366,0.819315756,0.900360035,0.896874361,0.929119773,0.899688007,0.944303086,0.962592093,0.961397606,0.962444857,0.97475291,0.987863655,0.991634736,0.990216712,0.993754614,0.995773649,0.997719461,0.998180535,0.998816983,0.999153505,0.999145739,0.999576111,0.999728817
312,0.631456278,0.653566255,0.677547371,0.748399627,0.737595953,0.752560209,0.777308102,0.827844247,0.835444455,0.822401247,0.90248178,0.899114246,0.930885013,0.90204979,0.94585313,0.96371888,0.962580883,0.963673737,0.975655265,0.988350477,0.991981561,0.99064741,0.994055177,0.995988466,0.997846032,0.998282293,0.998889134,0.99920757,0.999202683,0.999604283,0.999748258
313,0.634773412,0.656801081,0.680841604,0.751430783,0.740821998,0.75580919,0.780525333,0.830665649,0.838248964,0.825454547,0.90457085,0.901319392,0.932616969,0.904372172,0.947369732,0.964818251,0.963735025,0.964870456,0.976531046,0.988820533,0.992315831,0.991061757,0.99434308,0.996193614,0.997966292,0.998378909,0.998957286,0.999258479,0.999256166,0.999630725,0.999766405
