DesignTemperature =~ ,20 deg C water temp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Life =~ ,80 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg ,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
shape parameter = ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scale parameter = ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time/Age [years],20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.87868E-08,2.41593E-07,6.65066E-07,2.59427E-07,2.30815E-07,5.27781E-07,3.39791E-07,1.30542E-07,6.50644E-07,3.06961E-07,6.64937E-07,5.5591E-07,1.88358E-07,3.02912E-07,2.44629E-07,1.86627E-07,2.30974E-07,2.14065E-07,3.46343E-07,5.94429E-07,8.65719E-07,5.77473E-07,7.71224E-07,6.46526E-07,6.11987E-07,6.6283E-07,2.88485E-07,7.51768E-07,4.92295E-07,1.24827E-06,1.13396E-06
32,0.002191021,0.003518074,0.005551716,0.004024603,0.003995648,0.005977862,0.005066726,0.00372839,0.00733981,0.005471309,0.008363369,0.007985681,0.00553245,0.006520648,0.006644353,0.005855621,0.007026157,0.006908319,0.008873713,0.011805049,0.014210639,0.012303431,0.014094803,0.014001772,0.014446938,0.012354522,0.010318678,0.017480123,0.014883318,0.022434659,0.022520388
33,0.002394817,0.003829997,0.006015562,0.004384196,0.004356647,0.00649479,0.00551864,0.004083375,0.007974084,0.005968889,0.009093003,0.008693458,0.006059912,0.007125348,0.007272747,0.006420962,0.007697742,0.007573816,0.009707509,0.012881689,0.015480934,0.013435159,0.015370479,0.015289262,0.015786443,0.013474553,0.011334908,0.019095364,0.016298211,0.024453474,0.024563427
34,0.002610611,0.004158949,0.006502446,0.004763654,0.004737923,0.007038809,0.005995437,0.004459951,0.008641517,0.006494682,0.009861284,0.009439675,0.006619451,0.007765316,0.007938844,0.007021398,0.008410251,0.008280341,0.01059072,0.014019134,0.016820692,0.014631571,0.01671716,0.016650166,0.0172033,0.014657351,0.012416005,0.020803072,0.017797838,0.026582861,0.026719613
35,0.00283872,0.004505307,0.007012762,0.00516343,0.005139952,0.00761045,0.006497671,0.004858723,0.009342745,0.007049356,0.010668972,0.010225139,0.007211954,0.008441434,0.008643647,0.007657947,0.009164806,0.009029045,0.011524598,0.015218739,0.018231321,0.015894133,0.018136331,0.018086113,0.018699281,0.015904302,0.013563923,0.022605265,0.019384293,0.028824893,0.028991111
36,0.003079461,0.004869443,0.007546896,0.00558397,0.005563205,0.008210231,0.007025889,0.005280291,0.01007839,0.007633572,0.011516808,0.011050637,0.0078383,0.009154573,0.009388146,0.008331621,0.009962518,0.009821067,0.012510379,0.016481826,0.01971419,0.017224275,0.019629432,0.019598696,0.020276119,0.017216763,0.0147806,0.024503899,0.021059621,0.031181555,0.031379994
37,0.003333148,0.005251724,0.008105227,0.006025714,0.006008148,0.008838665,0.00758063,0.005725253,0.010849062,0.008247983,0.012405518,0.011916943,0.00849936,0.009905591,0.010173321,0.009043424,0.010804485,0.010657534,0.013549275,0.017809689,0.021270628,0.018623392,0.021197862,0.021189458,0.021935496,0.018596063,0.016067953,0.026500864,0.022825813,0.033654739,0.033888238
38,0.003600094,0.005652515,0.008688124,0.006489098,0.006475242,0.009496252,0.008162427,0.006194204,0.011655358,0.008893231,0.013335812,0.012824813,0.009195999,0.010695335,0.011000137,0.009794353,0.011691792,0.011539561,0.014642481,0.019203588,0.022901925,0.020092843,0.022842975,0.022859903,0.02367905,0.020043498,0.017427879,0.028597983,0.024684805,0.036246245,0.036517719
39,0.003880611,0.006072173,0.009295949,0.006974553,0.006964942,0.010183481,0.008771802,0.006687733,0.01249786,0.009569951,0.014308381,0.013774987,0.00992907,0.011524639,0.011869551,0.010585398,0.012625511,0.012468247,0.015791167,0.020664753,0.024609329,0.021633948,0.02456608,0.024611483,0.02550837,0.021560336,0.018862252,0.030797011,0.026638476,0.038957776,0.039270211
40,0.004175007,0.006511054,0.009929057,0.007482503,0.007477698,0.010900836,0.009409271,0.007206425,0.013377138,0.010278766,0.015323903,0.014768189,0.01069942,0.012394322,0.012782503,0.011417539,0.013606701,0.013444678,0.016996483,0.022194377,0.026394045,0.023247989,0.026368436,0.026445606,0.027424993,0.02314781,0.02037292,0.03309963,0.028688644,0.041790933,0.042147383
41,0.004483591,0.006969509,0.010587794,0.008013369,0.008013955,0.011648787,0.010075343,0.007750861,0.014293747,0.011020292,0.016383036,0.015805125,0.011507887,0.013305191,0.013739922,0.012291749,0.014636404,0.014469926,0.018259554,0.023793621,0.028257236,0.024936208,0.028251257,0.028363628,0.029430404,0.024807123,0.021961706,0.035507447,0.030837067,0.044747217,0.045150795
42,0.004806666,0.007447881,0.0112725,0.008567565,0.008574152,0.012427794,0.010770516,0.008321619,0.015248229,0.011795134,0.017486423,0.016886485,0.012355298,0.01425804,0.014742721,0.01320899,0.015715649,0.015545043,0.019581481,0.025463611,0.03020002,0.026699804,0.030215707,0.030366856,0.031526033,0.026539442,0.023630404,0.038021995,0.033085435,0.047828025,0.048281897
43,0.005144538,0.007946514,0.011983505,0.009145501,0.009158721,0.013238311,0.011495282,0.00891927,0.016241113,0.012603886,0.018634687,0.018012941,0.01324247,0.015253647,0.0157918,0.014170214,0.016845447,0.01667107,0.02096334,0.027205436,0.032223471,0.028539936,0.032262899,0.032456543,0.033713258,0.028345902,0.025380778,0.040644725,0.035435371,0.051034643,0.051542022
44,0.005497507,0.008465743,0.012721134,0.00974758,0.009768092,0.014080777,0.012250124,0.009544381,0.017272914,0.013447133,0.019828437,0.019185147,0.014170212,0.016292774,0.016888044,0.015176365,0.018026794,0.017849028,0.022406181,0.029020147,0.034328616,0.030457717,0.034393894,0.034633888,0.035993395,0.030227601,0.027214558,0.043377009,0.03788843,0.05436825,0.05493239
45,0.005865872,0.009005902,0.013485703,0.010374202,0.010402685,0.014955624,0.013035516,0.010197515,0.01834413,0.01432545,0.021068261,0.020403739,0.01513932,0.01737617,0.018032321,0.016228372,0.019260668,0.019079917,0.023911026,0.030908758,0.036516435,0.032454216,0.0366097,0.036900038,0.038367702,0.032185603,0.02913344,0.046220136,0.040446092,0.057829913,0.058454099
