Design temperature <,40 deg C ambient temp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design life =~ ,10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equation= ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg ,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time/Age [years],20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.148004599,0.165997205,0.185593136,0.208725933,0.234538138,0.262386147,0.291878648,0.330177709,0.368793848,0.406650859,0.443294778,0.490461331,0.532115604,0.583927264,0.630313678,0.675061448,0.719354727,0.763768545,0.804657983,0.842884934,0.874578167,0.90408346,0.929108766,0.948878816,0.965351632,0.97724384,0.985167458,0.991329785,0.995283717,0.997661941,0.998836142,,,,,,,,,,,,,0.016621991,0.018477451,0.020407292,0.022483599,0.02476012,0.027064503,0.029535905,0.031920803,0.034189033,0.036276755,0.038200077,0.039636861,0.040739255,0.041119755,0.040737652,0.03988394,0.038295407,0.035923316,0.032816378,0.029459058,0.025852512,0.02161623,0.017649071,0.013973304,0.01050912,0.007631595,0.005386585,0.00351832,0.002099453,0.001148534,0.000615332
17,0.164626589,0.184474656,0.206000428,0.231209532,0.259298258,0.28945065,0.321414553,0.362098512,0.40298288,0.442927614,0.481494855,0.530098193,0.572854859,0.625047019,0.671051329,0.714945388,0.757650133,0.799691861,0.837474361,0.872343993,0.900430679,0.925699691,0.946757838,0.96285212,0.975860752,0.984875435,0.990554043,0.994848105,0.997383169,0.998810476,0.999451474,,,,,,,,,,,,,0.017169046,0.019035696,0.02095941,0.022997302,0.025209828,0.027418353,0.029767219,0.031910903,0.033898988,0.035677888,0.037253215,0.038205563,0.038828464,0.038591797,0.03770042,0.036321804,0.034272496,0.031505581,0.028208342,0.024688803,0.021182073,0.017258931,0.013656082,0.010483806,0.007572385,0.005256585,0.003557443,0.002170234,0.001209867,0.000606523,0.000300484
18,0.181795635,0.203510352,0.226959838,0.254206834,0.284508086,0.316869003,0.351181772,0.394009415,0.436881868,0.478605502,0.51874807,0.568303756,0.611683323,0.663638816,0.708751749,0.751267192,0.791922629,0.831197442,0.865682702,0.897032796,0.921612752,0.942958622,0.960413919,0.973335926,0.983433138,0.99013202,0.994111486,0.99701834,0.998593036,0.999416998,0.999751958,,,,,,,,,,,,,0.017659365,0.019524198,0.021427247,0.023410322,0.02553885,0.027630693,0.029831273,0.03171488,0.03340498,0.034860889,0.036075807,0.036556641,0.036720382,0.03592496,0.034598195,0.032790595,0.030399319,0.027379783,0.024024705,0.020494926,0.017183397,0.013642078,0.010455788,0.007768444,0.005373864,0.003552918,0.002298332,0.001302263,0.000674374,0.000307854,0.00014044
19,0.199455,0.22303455,0.248387085,0.277617156,0.310046936,0.344499695,0.381013046,0.425724295,0.470286848,0.513466391,0.554823878,0.604860397,0.648403704,0.699563776,0.743349944,0.784057787,0.822321948,0.858577225,0.889707408,0.917527722,0.938796149,0.9566007,0.970869707,0.98110437,0.988807001,0.993684938,0.996409818,0.998320603,0.99926741,0.999724852,0.999892398,,,,,,,,,,,,,0.018093151,0.019943538,0.021812047,0.023725064,0.025751405,0.027708211,0.029738124,0.031348221,0.032729163,0.033855646,0.034707331,0.03474023,0.034476379,0.033191451,0.031506642,0.029367366,0.026745558,0.023598764,0.020290767,0.016867461,0.013810471,0.010680043,0.007922423,0.005682826,0.003753249,0.00235396,0.001450822,0.000759392,0.000363316,0.000150131,6.28225E-05
20,0.21754815,0.242978088,0.270199132,0.30134222,0.335798341,0.372207906,0.41075117,0.457072516,0.503016011,0.547322037,0.589531208,0.639600627,0.682880084,0.732755227,0.774856586,0.813425153,0.849067506,0.882175989,0.909998175,0.934395183,0.95260662,0.967280742,0.97879213,0.986787196,0.99256025,0.996038899,0.997860641,0.999079995,0.999630726,0.999874983,0.99995522,,,,,,,,,,,,,0.018470856,0.020294651,0.022115527,0.02394452,0.025852445,0.027658453,0.029498886,0.030827299,0.03189427,0.032692048,0.033186399,0.03280359,0.032152318,0.030453508,0.028487488,0.026110151,0.023357363,0.020188357,0.017005854,0.013772313,0.011001122,0.008282426,0.005939204,0.004101449,0.002577728,0.001527303,0.000893999,0.000430017,0.000189114,7.03349E-05,2.6901E-05
21,0.236019007,0.263272739,0.292314659,0.32528674,0.361650785,0.399866359,0.440250056,0.487899815,0.53491028,0.580014085,0.622717607,0.672404217,0.715032402,0.763208735,0.803344074,0.839535305,0.87242487,0.902364346,0.92700403,0.948167497,0.963607742,0.975563168,0.984731334,0.990888645,0.995137979,0.997566201,0.99875464,0.999510012,0.99981984,0.999945318,0.999982121,,,,,,,,,,,,,0.018793179,0.020578809,0.022339838,0.024072214,0.025847564,0.02748968,0.029125499,0.030169045,0.030923146,0.031399364,0.031549931,0.030790208,0.029797657,0.027762914,0.025588851,0.023059567,0.020260853,0.017153321,0.014151094,0.011161431,0.008686854,0.006362059,0.004403189,0.002918387,0.001739533,0.000969655,0.000537402,0.000236347,9.5095E-05,3.16575E-05,1.10296E-05
22,0.254812186,0.283851548,0.314654496,0.349358954,0.387498349,0.427356039,0.469375554,0.51806886,0.565833426,0.611413449,0.654267539,0.703194425,0.744830059,0.790971648,0.828932925,0.862594871,0.892685723,0.919517666,0.941155124,0.959328928,0.972294596,0.981925227,0.989134523,0.993807032,0.996877512,0.998535856,0.999292041,0.999746359,0.999914935,0.999976975,0.999993151,,,,,,,,,,,,,0.019061047,0.020797601,0.022487533,0.02411214,0.025742899,0.02721072,0.028630499,0.029390623,0.02983832,0.030005708,0.029832474,0.028739163,0.027454946,0.025161062,0.022846154,0.020241,0.017465938,0.01448302,0.011696032,0.00898051,0.006799356,0.004839287,0.003226433,0.002045861,0.001152646,0.000602025,0.000315011,0.000126049,4.61946E-05,1.36915E-05,4.33132E-06
23,0.273873232,0.304649149,0.33714203,0.373471094,0.413241248,0.454566759,0.498006053,0.547459483,0.595671747,0.641419156,0.684100013,0.731933587,0.772285005,0.816132711,0.851779079,0.882835872,0.910151661,0.934000686,0.952851156,0.968309438,0.979093952,0.986764515,0.992360956,0.995852893,0.998030157,0.99913788,0.999607052,0.999872408,0.99996113,0.999990667,0.999997482,,,,,,,,,,,,,0.019275608,0.020952905,0.022561529,0.024068707,0.025545033,0.026830818,0.028026791,0.028509141,0.028661628,0.028537592,0.02806568,0.02668472,0.025159666,0.022679481,0.020283458,0.017667104,0.014970088,0.012156435,0.009603873,0.00717436,0.005274367,0.003643754,0.002335214,0.001412097,0.000749528,0.000365373,0.000180022,6.52242E-05,2.16804E-05,5.69084E-06,1.62955E-06
24,0.29314884,0.325602054,0.359703559,0.397539801,0.438786281,0.481397577,0.526032845,0.575968624,0.624333375,0.669956748,0.712165693,0.758618308,0.797444671,0.838812192,0.872062537,0.900502976,0.925121749,0.946157121,0.962455029,0.975483798,0.984368318,0.990408269,0.99469617,0.99726499,0.998779686,0.999503253,0.999787074,0.999937632,0.99998281,0.999996358,0.999999112,,,,,,,,,,,,,0.019438215,0.02104687,0.022565061,0.023946672,0.025260896,0.026359499,0.02732744,0.027541383,0.02741389,0.027019575,0.026277945,0.024656161,0.022940375,0.020340682,0.017915028,0.015340348,0.012761799,0.010146296,0.007835363,0.005690279,0.004053622,0.002714676,0.0016685,0.000959142,0.000478114,0.000216706,0.000100292,3.27455E-05,9.83227E-06,2.27375E-06,5.87523E-07
25,0.312587055,0.346648924,0.38226862,0.421486473,0.464047177,0.507757076,0.553360285,0.603510007,0.651747265,0.696976323,0.738443638,0.783274469,0.820385045,0.859152873,0.889977566,0.915843324,0.937883547,0.956303418,0.970290392,0.981174078,0.98842194,0.993122944,0.99636467,0.998224131,0.999257799,0.999719959,0.999887365,0.999970378,0.999992642,0.999998631,0.999999699,,,,,,,,,,,,,0.019550409,0.021081881,0.022501643,0.023751078,0.024897668,0.025806429,0.026545466,0.026503574,0.026114647,0.025474009,0.024494191,0.022677793,0.020819081,0.018159227,0.015747006,0.01325546,0.01082357,0.008422288,0.006351463,0.004479914,0.003085564,0.002000334,0.001176248,0.000640849,0.000299091,0.000125591,5.44696E-05,1.59513E-05,4.30944E-06,8.73448E-07,2.03049E-07
